Time (s),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Class
223.178273,0.94,-0.08,0.09,-46.26,-3.23,11.9,37.1,8.2,39.4,WALK
223.2881455,1.25,0.23,0.06,-31.37,-6.96,-4.82,36.8,10.02,37.37,WALK
223.3981767,0.83,0.02,-0.04,-6.77,7.32,10.93,35.73,9.79,36.72,WALK
223.5079682,1.05,0.21,0.05,14.16,8.54,0.85,35.67,10.39,38.95,WALK
223.617779,0.93,0.08,0.08,6.84,12.15,0.92,35.02,9.41,38.43,WALK
223.7278461,0.95,0.1,0.08,-6.96,12.15,-6.04,34.72,8.78,39.14,WALK
223.8361974,0.99,0.13,0.01,-20.26,-6.04,-19.9,33.79,11.57,39.66,WALK
223.9456303,1.34,0.04,0.06,-8.3,-10.5,-25.09,34.89,14,38.99,WALK
224.0552025,0.63,-0.22,-0.08,-5.37,-15.38,0.92,35.91,14.54,37.28,WALK
224.1654587,1.19,-0.14,0.02,-30.58,3.72,-5.62,36.45,16.49,39.16,WALK
224.2754126,0.9,-0.09,0.07,-19.78,1.04,-1.28,36.17,17.69,38.68,WALK
224.3866441,0.98,-0.11,0.12,-11.41,-0.18,3.85,35.97,18.02,38.95,WALK
224.4967463,1.1,-0.15,0.09,11.9,-10.31,11.6,36.29,17.86,37.87,WALK
224.6065919,1.29,-0.01,0.15,-8.97,-25.33,23.07,37.23,16.26,35.55,WALK
224.7170031,0.75,0.11,-0.05,9.52,2.32,10.68,37.72,13.88,34.64,WALK
224.8266251,1,0.14,0.11,11.9,1.95,6.9,37.22,13.2,35.61,WALK
224.9360714,0.92,0.13,0.13,-4.7,13.49,-4.76,36.38,12.7,35.56,WALK
225.0455992,0.94,0.14,0.13,-12.02,13.55,-7.2,36.34,13.16,37.32,WALK
225.1555345,0.99,0.16,0.11,-13.85,7.2,-9.83,35.4,15.2,37.18,WALK
225.2664375,1.19,0.13,0.1,1.95,2.26,-9.28,35.52,16.47,39.11,WALK
225.3777425,0.86,-0.08,-0.02,-15.01,-2.5,-4.52,35.41,17.36,39.61,WALK
225.4883344,1.07,0.02,-0.06,-31.07,12.21,-10.44,34.91,18.85,39.54,WALK
225.598423,0.93,-0.04,0.01,-2.5,4.21,-3.97,35.18,20.68,39.64,WALK
225.709012,0.97,-0.02,0.03,7.02,2.01,-2.56,34.51,20.52,39.67,WALK
225.8177059,0.92,-0.1,0,16.66,-8.79,-0.67,35.23,20.04,40.8,WALK
225.9276474,1.17,-0.07,0.06,16.24,-26.31,11.11,36.05,18.53,38.54,WALK
226.0374107,0.9,0.11,0.04,29.17,-19.41,21.24,37.76,15.99,37.62,WALK
226.1476364,1.05,0.03,0.02,22.4,10.25,-7.14,37.43,14.12,37.11,WALK
226.2573686,0.93,0,0.13,2.32,9.95,-2.93,37.61,13.6,37.85,WALK
226.368104,0.96,0.05,0.09,-20.57,11.72,-7.26,36.29,14.32,37.72,WALK
226.4764714,0.98,0.09,0.04,-20.26,-3.36,-4.82,36.28,15.89,39.58,WALK
226.5867293,1.1,0.15,0.08,7.93,-3.42,-5.49,36.43,17.33,39.29,WALK
226.6970863,1.17,-0.09,0.11,15.44,-16.85,1.28,38.42,16.74,39.17,WALK
226.8069704,0.9,-0.21,-0.04,-10.31,4.21,-2.01,39.44,15.77,36.79,WALK
226.9163897,0.95,-0.05,0.07,-18.25,1.16,-2.38,38.98,17.07,38.27,WALK
227.0267246,0.96,-0.06,0.09,-7.39,10.07,-1.28,38.57,18.03,38.78,WALK
227.1365571,0.95,-0.06,0.07,3.36,5.55,2.69,38.15,18.21,39.11,WALK
227.2456315,1.1,-0.14,0.06,8.36,-7.75,2.93,37.46,17.81,39.73,WALK
227.3547232,1.05,0.14,0.08,1.95,-14.59,12.82,38.51,16.28,38.35,WALK
227.4635291,0.97,0.09,-0.05,28.26,15.5,-5.74,38.24,15.08,37.08,WALK
227.5735679,0.94,0.01,0.05,19.17,11.05,-5.86,38,15.21,38.48,WALK
227.6839573,0.99,0.01,0.05,4.27,15.87,-12.27,37.02,14.98,40.32,WALK
227.7934849,0.98,0.01,0.05,-8,8.24,-5.74,35.77,15.3,41.56,WALK
227.9028318,1.07,0.11,-0.04,-17.33,-9.22,-14.71,36.16,16.8,42.04,WALK
228.0147853,1.1,-0.31,-0.02,-0.67,-12.15,-5.19,37.55,18.37,41.56,WALK
228.1254497,0.96,-0.11,-0.06,-43.03,6.71,-6.29,38.24,20.47,39.93,WALK
228.2359478,0.93,-0.14,0,-23.68,-2.99,0.67,37.18,21.58,39.28,WALK
228.3453975,0.95,-0.11,0.05,0.61,-1.22,-0.55,37.12,21.92,39.07,WALK
228.4555604,1.02,-0.17,0.07,7.26,-5.92,3.97,37.01,22.17,38.85,WALK
228.5652008,1.06,-0.14,0.1,6.16,-13.31,10.8,37.46,21.8,39.06,WALK
228.6755919,1.08,0.03,0.12,19.9,-15.44,15.01,38.54,18.12,37.49,WALK
228.7858977,0.85,0.1,-0.01,27.59,11.05,4.27,39,16.3,37.87,WALK
228.8972247,0.98,-0.01,0.09,24.66,4.21,3.05,38.48,14.84,38.37,WALK
229.0071821,0.96,0.03,0.13,6.23,13.37,-3.78,38.05,13.96,38.5,WALK
229.1176541,0.97,0.07,0.1,-3.42,8.73,-4.58,36.18,14.54,38.66,WALK
229.2286954,1.06,0.08,-0.02,2.26,2.14,-15.63,36.88,14.75,39.59,WALK
229.3374407,1.27,-0.19,0.06,-2.26,-20.08,-11.84,38.12,15.38,39.84,WALK
229.4472923,0.87,-0.15,-0.08,-35.4,2.69,-11.9,38.43,17.86,38.27,WALK
229.5572104,1.04,-0.1,0.04,-25.45,-0.18,8.91,38.21,19.63,38.76,WALK
229.6667571,0.92,-0.07,0.08,-0.85,-0.73,3.11,38.31,19.49,39,WALK
229.7769263,1,-0.15,0.11,2.14,1.77,2.14,38.2,19.37,38.99,WALK
229.8847075,0.98,-0.15,0.08,-1.22,2.56,0.92,38.35,18.76,38.78,WALK
229.9944689,1.18,-0.02,0.14,-1.22,-14.16,14.47,37.68,19.38,37.9,WALK
230.1042662,0.84,-0.03,0.02,8.54,-9.34,21.24,38.82,16.02,36.67,WALK
230.2139914,1.09,0.11,0.03,21.91,11.84,-4.27,39.03,15.19,38.75,WALK
230.3227375,0.87,-0.05,0.1,19.1,7.69,-3.78,38.24,14.31,37.35,WALK
230.4318964,0.99,0.05,0.09,3.85,16.24,-10.44,37.46,13.9,38.85,WALK
230.5406256,0.95,0.03,0.07,-6.53,-0.73,-7.57,37.07,14.97,39.28,WALK
230.6507971,1.05,0.06,0.03,-5.62,-14.71,-15.32,37.12,16.2,38.64,WALK
230.7593584,1.19,-0.24,0.08,-14.4,-31.19,-20.75,38.62,17.71,38.15,WALK
230.8695846,0.71,-0.15,0.04,-37.6,4.7,-7.69,39.83,20.63,35.16,WALK
230.9795353,1.06,-0.15,0.06,-28.14,4.21,2.38,38.98,22.57,35.57,WALK
231.0894461,0.88,-0.09,0.13,-4.27,6.29,0.43,39.39,23.63,36.16,WALK
231.1999362,1.03,-0.18,0.09,11.84,2.69,6.96,38.62,22.24,37.07,WALK
231.3097234,0.99,-0.17,0.13,3.85,-16.54,18.62,38.77,21.44,36.13,WALK
231.4196892,1.24,0.01,0.23,10.86,-23.5,15.99,39.64,19.2,35.45,WALK
231.5289998,0.74,0.12,0.08,12.39,7.2,14.53,39.21,17.03,34.92,WALK
231.6388428,1.08,0.06,0.11,17.7,12.82,14.28,39.11,14.6,34.52,WALK
231.7480168,0.9,0.1,0.15,12.51,14.34,-3.85,37.96,13.27,35.77,WALK
231.8572853,0.95,0.13,0.15,9.09,12.88,-2.99,37.08,12.98,35.9,WALK
231.9678085,0.99,0.13,0.09,24.72,8,-7.39,36.83,12.55,37.22,WALK
232.0773659,1.07,0.02,0.12,15.69,-10.86,-9.58,36.39,12.24,38.55,WALK
232.1870174,1.1,-0.15,0.09,-15.2,-17.76,-13.55,38.34,12.49,36.05,WALK
232.2952635,0.96,-0.12,0,-32.59,17.94,-13.49,38.21,15.39,37.21,WALK
232.4053829,0.99,-0.04,0.07,-19.04,6.65,5.07,37.95,17.36,37.26,WALK
232.5154986,0.89,-0.08,0.13,-0.43,9.58,5.62,38.22,17.25,37.77,WALK
232.6256864,0.98,-0.14,0.07,1.4,5.68,10.8,37.44,16.72,37.37,WALK
232.7346711,1.09,-0.06,0.02,-23.86,-6.65,9.28,36.76,16,38.38,WALK
232.8447647,1.02,0.13,0.03,9.09,-25.33,19.84,37.01,16.19,37.27,WALK
232.9542003,0.97,0.09,-0.05,15.14,13.12,-2.99,37.05,13.87,37.5,WALK
233.0631292,0.97,0.08,0.04,3.3,-9.7,2.38,37.12,13.95,36.74,WALK
233.1733754,0.88,0.18,0.18,2.01,3.17,-3.72,37.15,14.27,36.79,WALK
233.2833796,0.98,0.14,0.11,17.76,9.64,-8.06,36.32,13.62,37.37,WALK
233.3938191,0.99,0.11,0.06,23.5,2.2,-12.15,36.39,13.88,38.12,WALK
233.5028925,1.27,-0.03,0.13,-1.34,-14.4,-20.02,36.83,14.2,38.75,WALK
233.6126711,0.75,-0.17,-0.02,-3.54,-7.02,-9.83,37.96,15.12,37.99,WALK
233.7232487,1.08,-0.05,0.04,-10.62,4.76,-3.17,38.23,16.61,37.81,WALK
233.8333502,0.92,-0.16,0.1,-7.26,7.26,0.92,37.22,15.93,37.46,WALK
233.9439397,0.94,-0.15,0.12,-9.64,3.97,2.56,37.73,16.7,37.6,WALK
234.0527616,0.98,-0.15,0.06,-17.52,5.98,1.1,37.62,17.29,38.71,WALK
234.1630204,1,-0.07,0.07,0.55,-4.58,16.85,36.98,17.96,39.38,WALK
234.2736819,1.19,0.04,0.13,13.79,-14.89,18.13,36.74,16.06,38.64,WALK
234.3836818,0.89,0.11,-0.06,12.02,8.12,1.95,37.83,13.75,37.13,WALK
234.4924736,1.02,0.09,0.09,21.36,0,9.22,37.02,12,37.74,WALK
234.6022458,0.93,0.04,0.09,16.66,7.08,-9.16,36.15,10.72,38.6,WALK
234.7123551,0.98,0.1,0.07,5.43,10.38,-4.58,36.49,11.29,38.57,WALK
234.8220696,0.99,0.04,0.05,3.54,5.49,-5.13,35.38,11.06,38.31,WALK
234.9324262,1.03,0.07,0.11,-0.37,-7.02,-8.06,35.68,11.49,38.76,WALK
235.0418797,1.33,-0.16,0.06,-25.76,-18.86,-25.15,36.62,12.33,39.14,WALK
235.1515052,0.83,-0.15,-0.11,-42.11,9.46,-1.59,37.1,16.13,36.54,WALK
235.2615476,0.97,-0.07,0,-26.67,7.45,7.81,36.84,17.5,37.13,WALK
235.3701961,0.97,-0.1,0.03,-11.96,17.03,7.63,36.49,18.1,40.71,WALK
235.4809682,1.01,-0.04,-0.01,4.03,7.45,26.43,35.36,17.13,40.52,WALK
235.5901158,1.02,0.02,-0.02,-2.69,-4.39,13.12,35.63,15.64,41.75,WALK
235.7002249,1.25,0.2,0.04,11.78,-30.7,15.87,36.05,14.59,40.2,WALK
235.81038,0.89,0.21,-0.1,16.91,5.98,3.85,36.6,12.41,38.98,WALK
235.9199886,0.96,0.17,0.03,24.17,0.55,0.73,35.97,10.45,38.94,WALK
236.0292439,0.96,0.15,0.08,6.1,4.15,-7.2,35.97,9.64,39.01,WALK
236.138001,0.96,0.17,0.08,4.58,4.27,-13.49,36.01,10.03,38.96,WALK
236.2478807,1,0.17,-0.01,9.95,-0.37,-26.98,36.17,11.55,39.62,WALK
236.3565974,1.26,0,0.14,7.69,-21.97,-23.13,36.74,12.85,38.59,WALK
236.4650075,0.76,-0.17,0.05,-8.54,-6.53,-16.78,38.57,13.5,37.01,WALK
236.5759006,1.19,-0.15,0.04,-33.02,10.5,-9.95,38.37,16.28,38.22,WALK
236.6849275,0.88,-0.09,0.07,-25.02,15.32,7.51,37.87,17.92,38.12,WALK
236.79421,0.96,-0.12,0.03,-10.31,14.22,5.31,37.29,18.09,39.83,WALK
236.9048762,1.01,-0.11,0.02,-11.23,7.26,7.02,36.05,18.76,41.36,WALK
237.0139461,1.05,-0.06,0.03,-0.92,-7.81,9.89,35.79,18.37,41.28,WALK
237.1240809,1.18,0.15,0.04,25.57,-18.98,18.25,35.75,16.88,40.44,WALK
237.2341044,0.93,0.08,-0.08,41.32,6.47,12.08,36.77,12.04,39.01,WALK
237.3438888,0.98,0.08,0.03,18.8,-4.03,1.16,36.45,10.5,37.82,WALK
237.452529,0.92,0.11,0.11,0.73,4.15,-5.37,35.79,9.53,37.72,WALK
237.5619664,0.98,0.13,0.1,-8.42,11.66,-10.19,36.16,10.97,39.26,WALK
237.6711717,1.02,0.08,0.06,-4.7,5.62,-12.33,35.68,12.32,39.73,WALK
237.7813454,1,-0.01,0.12,-15.44,-10.74,-13.61,35.34,13.12,39.98,WALK
237.8909559,1.1,0,0.02,-8.67,-8.61,-24.84,36.6,15.47,39.25,WALK
238.0018556,0.97,-0.24,-0.1,-35.64,10.13,-5.37,37.29,18.38,38.35,WALK
238.1117628,0.92,-0.07,0.03,-27.95,-1.53,7.26,37.84,20.36,38.39,WALK
238.2201927,0.94,-0.14,0.06,-10.31,9.09,10.19,37.26,20.35,39.66,WALK
238.3299713,0.99,-0.12,0.04,-10.74,4.27,4.09,37.01,20.18,39.65,WALK
238.4406917,1.06,-0.1,0.02,-19.41,0.31,7.39,36.25,21.07,39.23,WALK
238.5493357,1.18,0.15,0.04,7.02,-19.1,13.12,37.19,20.89,38.93,WALK
238.6586282,0.91,0.1,-0.09,43.88,9.64,6.65,37.65,18.47,37.89,WALK
238.768657,0.96,0.02,0,39.37,5.31,-1.89,37.24,15.28,39.38,WALK
238.8792052,0.97,0.05,0.05,15.69,8.73,-10.62,36.66,14.11,39.88,WALK
238.9892192,0.95,0.09,0.07,1.95,4.39,-10.01,36.16,14.89,40.5,WALK
239.0989091,1.01,0.06,-0.04,9.4,2.69,-18.19,36.55,15.39,41.04,WALK
239.2081878,1.29,-0.13,0.11,-3.17,-15.81,-7.08,36.25,15,40.82,WALK
239.3189368,0.76,-0.17,-0.03,-32.96,-5.86,-6.9,38.26,16.98,39.17,WALK
239.4288447,1.15,-0.1,-0.01,-35.89,6.53,-7.2,38,20.15,39.05,WALK
239.5387838,0.88,-0.11,0.05,-18.25,9.28,10.5,37.81,20.75,39.66,WALK
239.6487026,0.95,-0.12,0.04,-0.31,13.12,8.97,36.84,20.84,40.53,WALK
239.7584221,0.99,-0.16,0.02,-0.85,9.77,3.66,36.12,19.95,41.1,WALK
239.8678758,1.06,-0.04,-0.02,2.08,-6.1,9.4,35.82,20.07,41.27,WALK
239.9774475,1,0.03,-0.06,16.24,-12.7,22.22,35.94,18.8,40.36,WALK
240.0876634,1,0.16,-0.1,35.64,2.01,3.36,36.39,15.19,40.16,WALK
240.1969066,0.9,0.1,0.03,28.44,1.65,-7.69,36.49,13.48,39.79,WALK
240.3069263,0.93,0.08,0.06,25.33,13.61,-14.4,36.18,13.34,39.69,WALK
240.4169517,0.95,0.05,-0.02,17.33,12.63,-17.4,36.16,12.78,40.82,WALK
240.5265863,1.08,0.05,0,-4.46,-8.54,-13.67,35.31,13.31,42.31,WALK
240.6360545,1,-0.3,-0.13,-7.93,-16.36,-12.08,36.9,14.73,41.85,WALK
240.7468886,1.04,-0.17,-0.08,-49.07,-3.48,6.29,37.56,17.27,40.67,WALK
240.856425,0.84,-0.12,0,-34.36,-1.28,14.59,37.41,18.7,40.75,WALK
240.9667192,0.93,-0.14,0.01,-22.03,7.26,9.7,36.94,19.13,40.37,WALK
241.0760412,0.98,-0.08,0.01,-11.84,4.03,6.29,36.24,19.92,40.67,WALK
241.1865072,1.02,-0.04,0.01,-6.71,0.61,14.16,36.01,20.04,40.14,WALK
241.2955828,1.22,0.06,0.07,5.86,-14.4,10.07,36.35,19.27,39.66,WALK
241.4049354,0.96,0.17,-0.15,20.75,11.47,-1.1,35.96,17.71,39.76,WALK
241.513839,1.03,0.05,-0.03,17.58,11.66,-4.46,35.52,16.54,41.94,WALK
241.6239672,0.94,0.13,-0.02,19.1,13.31,-9.09,34.89,15.33,41.41,WALK
241.7343121,0.95,0.08,-0.01,15.32,11.41,-10.13,34.07,14.83,42.18,WALK
241.8435524,1,0.09,-0.12,7.2,0.85,-12.94,33.96,15.23,42.99,WALK
241.9549112,1.3,-0.05,-0.02,-3.66,-17.21,-9.7,34.61,15.2,42.5,WALK
242.0646825,0.77,-0.21,-0.1,-22.83,-16.3,1.28,36.22,16.38,41.91,WALK
242.1748395,1.15,-0.1,-0.07,-49.44,3.6,-0.37,36.84,19.47,39.88,WALK
242.2844174,0.9,-0.07,0.01,-34.67,10.25,16.17,36.71,21.31,39.69,WALK
242.3948884,0.91,-0.03,-0.05,-10.19,11.9,10.13,36.29,21.47,41.37,WALK
242.5048139,1.05,-0.09,-0.03,1.1,-1.28,8.61,35.39,21.02,42.13,WALK
242.6139681,1.33,0.24,0.07,13.67,-15.5,3.78,35.06,19.73,41.19,WALK
242.7247272,0.83,0.13,-0.23,44.25,4.09,-4.52,36.02,17.87,38.59,WALK
242.8340602,0.95,0.09,0.04,31.98,-2.87,-4.21,35.88,15.66,40.2,WALK
242.9447656,0.95,0.1,0.03,27.28,10.99,-12.63,35.21,14.09,41.61,WALK
243.0539982,0.97,0.07,-0.02,8.06,12.33,-11.23,34.67,13.92,41.36,WALK
243.1637838,1.09,0.07,0,-9.22,-3.3,-13.67,34.61,14.79,42.03,WALK
243.2759385,1.19,-0.15,0.01,-18.98,-11.47,-5.92,35.74,16.28,40.88,WALK
243.3855898,0.89,-0.18,-0.19,-33.87,5.13,5,36.13,17.94,41.26,WALK
243.4965258,1.08,-0.06,-0.02,-24.17,-5.19,0.37,36.55,19.56,41.49,WALK
243.6068778,0.79,-0.12,0.02,-13.98,0.98,6.41,36.13,20.25,41.59,WALK
243.7165883,0.98,-0.12,-0.05,-12.15,2.81,1.65,35.41,21.13,40.75,WALK
243.8265336,1.17,0.03,0.03,0.67,-7.63,7.69,35.39,21.51,40.5,WALK
243.935019,1.04,0.01,-0.09,20.32,3.36,20.81,35.23,19.71,40.94,WALK
244.0443347,0.98,0.14,-0.09,31.43,0.55,0.24,34.91,17.35,39.47,WALK
244.1546469,0.89,0.1,0.02,30.76,4.82,-11.78,35.52,15.61,40.58,WALK
244.2648339,0.95,0.04,0.06,18.98,12.94,-10.8,34.62,15.06,42.44,WALK
244.3745046,0.95,0.07,-0.09,-5.55,-1.22,-14.34,34.72,16,42.44,WALK
244.4841111,1.37,-0.09,-0.01,-9.46,-15.63,-8.79,35.68,17.22,41.83,WALK
244.594389,0.85,-0.2,-0.08,-26.92,-4.03,0.67,36.76,17.86,40.84,WALK
244.7049103,1.04,-0.06,-0.06,-40.71,-9.95,2.75,36.57,19.79,39.83,WALK
244.8160574,0.69,-0.05,0.15,-9.52,33.02,-1.65,36.08,20.9,39.26,WALK
244.9260485,0.96,-0.13,-0.24,8.42,-2.81,-0.61,35.46,21.87,42.49,WALK
245.0373774,1.15,-0.15,0,-9.03,15.81,7.57,34.09,21,43.3,WALK
245.1476569,1.18,0.15,-0.12,26.12,-26.06,15.08,35.02,20.26,41.5,WALK
245.2560515,0.94,0.08,-0.13,24.35,-4.82,9.03,35.18,16.98,41.19,WALK
245.3665006,0.96,0.15,-0.03,30.76,20.75,4.33,34.58,15.49,41.81,WALK
245.4777684,0.92,0.12,0,30.03,14.1,-2.44,33.54,13.84,42.33,WALK
245.5874057,0.94,0.05,-0.16,-3.36,16.11,-11.23,32.81,12.61,44.1,WALK
245.6970022,1.13,0.2,-0.07,-12.45,-12.08,-16.6,32.15,14.93,45.08,WALK
245.8071721,0.91,-0.16,-0.19,-4.76,-28.69,-11.96,33.41,16.1,44.48,WALK
245.9175766,1.21,-0.13,-0.05,-48.46,-1.16,-4.52,34.47,18.63,42.64,WALK
246.0275025,0.88,-0.14,0,-35.77,2.14,10.31,35.3,20.08,41.43,WALK
246.1374762,0.85,-0.13,-0.05,-23.44,8.91,1.95,35.28,21.94,40.81,WALK
246.2487872,1.14,-0.04,-0.08,-20.63,2.32,-5.62,34.16,23.18,42.14,WALK
246.3578627,1,-0.06,0.01,15.87,-9.89,12.82,33.3,23.57,41.11,WALK
246.4686456,1,0.15,-0.16,49.07,-12.45,23.01,34.57,19.97,39.61,WALK
246.5795035,0.99,0.07,-0.03,52.43,5.8,2.38,34.74,15.67,40.59,WALK
246.688941,0.98,0.11,0.05,33.51,10.31,-5.62,34.69,13.05,40.45,WALK
246.7998688,0.91,0.01,0,4.58,15.32,-7.57,33.61,12.05,41.64,WALK
246.9097619,1,0.1,-0.13,-35.89,-6.47,-19.1,33.01,12.74,43.05,WALK
247.0205595,1.2,-0.15,-0.04,-19.47,-12.76,-16.3,34.89,18.03,42.46,WALK
247.1304328,0.9,-0.21,-0.17,-44.31,2.99,3.23,35.58,20.1,41.41,WALK
247.2404449,1.08,-0.12,-0.02,-29.6,3.6,7.26,34.29,22.01,41.92,WALK
247.3516366,0.75,-0.14,-0.06,-15.56,8,4.46,34.16,23.49,41.48,WALK
247.4612389,1.09,-0.08,-0.12,4.27,-0.49,8.24,33.53,23.57,42.6,WALK
247.5711575,1.17,-0.01,0.01,21.18,-21.36,18.55,33.84,22.58,41.77,WALK
247.683533,0.87,0.15,-0.12,33.45,-17.76,17.27,35.63,18.16,41.44,WALK
247.7919044,1.01,0.1,-0.02,41.32,1.1,-3.11,35.29,15.26,40.93,WALK
247.9026349,0.92,0.11,0.05,31.68,5.98,-7.75,35.1,13.6,39.59,WALK
248.0125861,0.93,0.08,0.07,9.03,16.91,-6.35,34.78,12.76,40.76,WALK
248.1217666,0.94,0.13,-0.13,-8.97,6.16,-11.29,33.58,13.37,41.71,WALK
248.2309649,1.22,-0.13,-0.04,-5.62,-1.53,-5.49,34.17,14.76,42.32,WALK
248.3413637,0.88,-0.11,-0.2,-52.55,1.22,0.31,33.95,17.1,43.13,WALK
248.4509382,1.14,-0.12,-0.07,-34.3,11.35,11.54,33.52,19.38,43.3,WALK
248.5603411,0.79,-0.06,-0.11,-26.49,3.54,9.22,33.3,20.23,42.49,WALK
248.6699989,1.07,0.05,-0.12,-8.97,2.01,8.3,32.54,20.94,43.02,WALK
248.7808712,1.02,0.04,-0.07,18.31,-31.43,17.58,32.98,19.23,43.16,WALK
248.8904157,1.02,0.23,-0.03,54.75,-20.81,15.14,34.46,16.69,40.14,WALK
249.0002871,0.95,0.24,0.09,62.19,5.86,-13.67,35.45,12.85,39.2,WALK
249.1094646,0.86,0.05,0.06,68.48,12.88,-6.9,35.34,8.72,39.61,WALK
249.2193458,0.94,0.09,0.12,29.6,17.52,-5.43,34.51,6.18,39.04,WALK
249.3285174,1,0.11,0.01,-9.77,6.59,-8.54,34.23,6.31,40.19,WALK
249.4387,1.15,0.04,0.03,-5.8,-12.88,-14.89,34.07,7.87,40.72,WALK
249.5479119,0.84,-0.05,-0.07,-21.12,-22.89,-5.49,35.41,10.01,39.72,WALK
249.6584289,1.18,0,-0.02,-33.14,-2.75,-6.16,36.89,11.57,39.39,WALK
249.7689817,0.83,-0.15,0.06,-21.48,-1.22,12.39,37.52,13.56,39.33,WALK
249.8797512,0.94,-0.09,-0.03,-9.03,-0.92,4.7,36.38,13.84,39.59,WALK
249.9897084,1.03,-0.16,0.05,3.3,-7.45,10.19,37.37,13.59,38.48,WALK
250.1007679,1.23,0.23,0.03,0.85,-8.85,4.64,37.66,12.77,37.92,WALK
250.2111323,1.06,0.12,-0.01,29.85,21,3.72,37.94,11.76,38.49,WALK
250.3203366,0.81,0.05,0,26.18,-1.34,-0.31,37.27,9.83,37.19,WALK
250.4314437,0.98,0.06,0.04,6.96,4.46,-1.53,36.44,7.65,38.76,WALK
250.5417602,0.94,0.11,0.12,-3.48,-2.75,-5.49,36.71,8.18,38.26,WALK
250.6507118,1.12,0.17,0.11,7.2,-4.46,-14.65,36.65,9.07,38.23,WALK
250.7611172,1.05,-0.21,0.07,2.08,-11.6,-18.13,38.38,9.01,36.29,WALK
250.8713038,1,-0.17,0,-52,15.99,-4.76,39.23,11.11,37.4,WALK
250.9817405,0.93,-0.11,0.01,-60.12,6.65,0.55,38.5,13.64,38.64,WALK
251.0903621,0.93,-0.03,0.05,-43.15,6.9,0.18,37.54,17.58,40.28,WALK
251.2007561,1,-0.08,0.04,-22.64,2.69,1.53,36.52,19.15,39.01,WALK
251.3105354,1.06,-0.04,0.13,-9.28,-12.15,13.85,36.66,18.8,38.48,WALK
251.4214911,1.06,0.13,0.09,16.91,-26,17.27,37.92,17.37,36.25,WALK
251.5318289,1,0.18,0.03,37.35,16.78,-3.23,37.98,16.15,36.05,WALK
251.6417434,0.91,0.02,0.09,45.1,8.06,-7.32,36.25,13.37,36.28,WALK
251.7509694,0.95,0,0.12,25.45,15.26,-7.32,36.56,11.87,38.04,WALK
251.8612499,0.94,0.01,0.12,-3.78,4.7,-6.53,35.82,12.11,39.71,WALK
251.9708388,1.19,0.14,0.12,-1.59,-0.73,-12.45,36.11,12.79,39.65,WALK
252.0817776,1.15,-0.18,0.02,-14.59,-10.07,-14.95,36.78,14.03,39.29,WALK
252.1921911,1.04,-0.16,-0.07,-45.9,11.84,-5.49,36.79,15.87,38.04,WALK
252.3025658,0.88,-0.08,0.03,-27.4,-6.04,2.81,36.8,17.91,36.77,WALK
252.4112759,0.92,-0.1,0.1,-9.22,2.87,3.3,37.12,18.88,37.79,WALK
252.5213408,0.98,-0.12,0.09,-2.14,-2.99,2.62,37.19,19.23,38.98,WALK
252.6306362,1.07,-0.09,0.18,-20.75,-10.86,10.13,37.23,18.9,37.57,WALK
252.7397065,1.06,0.12,0.04,16.48,-20.39,18.31,37.61,17.83,37.48,WALK
252.8505056,1.02,0.13,0,40.1,18.98,3.23,37.63,15.08,36.88,WALK
252.9594855,0.88,0.02,0.07,31.62,6.23,-5,36.84,13.75,37.48,WALK
253.0680547,0.91,0.01,0.13,10.99,16.78,-12.15,36.18,12.72,38.65,WALK
253.1777353,0.94,0.06,0.02,-4.82,8.36,-11.47,35.82,13.87,39.76,WALK
253.2877021,1.36,0.05,0.12,5.55,-13.24,-11.05,36.04,15.59,39.65,WALK
253.3979306,0.83,-0.19,-0.02,-9.28,-11.9,-2.38,37.72,15.83,39.26,WALK
253.5090251,1.18,-0.12,-0.03,-47.12,6.23,7.08,37.89,16.87,39.43,WALK
253.6197646,0.86,-0.04,0.04,-31.86,1.53,14.83,37.87,17.91,38.7,WALK
253.7297659,0.9,-0.06,0.07,-12.08,2.08,11.23,37.77,18.47,38.17,WALK
253.8398917,1.02,-0.1,0.07,-6.65,0.85,5.07,37.6,17.54,38.44,WALK
253.9489226,1.23,0.01,0.16,-9.46,-15.81,14.95,36.82,18.18,38.6,WALK
254.0582421,0.85,0.1,0.02,15.2,-14.53,15.99,37.87,16.33,37.52,WALK
254.1683819,1.01,0.16,0,41.44,20.14,-5.86,37.61,14.83,36.27,WALK
254.2782862,0.89,0.06,0.09,35.4,11.47,-9.7,37.23,13.53,37.62,WALK
254.3883889,0.94,0.06,0.11,17.76,14.22,-10.19,36.83,12.73,37.59,WALK
254.4975891,0.98,0.08,0.01,1.46,0.85,-10.86,35.45,13.28,39.33,WALK
254.6068397,1.24,-0.02,0.13,-1.4,-9.95,-10.25,36.3,13.95,40.04,WALK
254.7162101,0.86,-0.12,0.01,-25.7,-8.48,-2.14,36.8,15.83,38.4,WALK
254.8269827,1.15,-0.05,0,-36.87,16.97,9.7,37.32,17.07,38.65,WALK
254.9363642,0.85,-0.03,0,-41.87,10.99,10.93,36.55,17.82,39.05,WALK
255.0465226,0.96,0,0.01,-19.41,1.22,4.09,35.58,19.38,40.56,WALK
